epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,63.9865,1.12364,0.86889,1.01065,0.89486,1,0.971,0.70265,1.02714,0.72464,0.99712,0.00089605,0.00089605,0.00089605
23,66.571,1.16223,0.85799,1.0307,0.89486,1,0.971,0.70265,1.02714,0.72464,0.99712,0.0008911,0.0008911,0.0008911
24,69.2763,1.14717,0.85945,1.01703,0.94045,1,0.97524,0.7295,0.97914,0.66215,0.96579,0.00088615,0.00088615,0.00088615
25,72.0975,1.11458,0.80504,1.00977,0.93848,0.959,0.97524,0.71212,1.01433,0.68914,0.97144,0.0008812,0.0008812,0.0008812
26,74.8385,1.09656,0.8855,1.04676,0.83539,0.97627,0.97929,0.68805,1.09252,0.84947,1.01227,0.00087625,0.00087625,0.00087625
27,77.4764,1.27155,0.97402,1.10768,0.83539,0.97627,0.97929,0.68805,1.09252,0.84947,1.01227,0.0008713,0.0008713,0.0008713
28,80.2323,1.16042,0.81743,1.04022,0.91915,0.92713,0.9831,0.67518,1.19549,0.83019,1.01235,0.00086635,0.00086635,0.00086635
29,82.9164,1.23115,0.932,1.13588,0.92875,1,0.9831,0.69695,1.12066,0.65675,1.00174,0.0008614,0.0008614,0.0008614
30,85.586,1.15697,0.88279,1.0582,0.93568,0.99321,0.99119,0.71255,1.0476,0.68637,0.99963,0.00085645,0.00085645,0.00085645
31,88.1303,1.16311,0.80336,1.03603,0.93568,0.99321,0.99119,0.71255,1.0476,0.68637,0.99963,0.0008515,0.0008515,0.0008515
32,90.973,1.1128,0.80854,1.02001,0.92931,1,0.99119,0.70998,1.03423,0.62765,0.98947,0.00084655,0.00084655,0.00084655
33,93.6097,1.08437,0.71435,0.9948,0.95014,1,0.99119,0.75147,0.97864,0.60294,0.97894,0.0008416,0.0008416,0.0008416
34,96.3899,1.07995,0.73635,0.99755,0.92997,1,0.99119,0.72375,1.03819,0.62211,0.99623,0.00083665,0.00083665,0.00083665
35,99.0615,1.13629,0.85503,1.00689,0.92997,1,0.99119,0.72375,1.03819,0.62211,0.99623,0.0008317,0.0008317,0.0008317
36,101.872,1.08556,0.73971,0.98584,0.94886,1,0.98714,0.72645,0.99744,0.61924,0.97659,0.00082675,0.00082675,0.00082675
37,104.675,1.07862,0.69122,1.0359,0.95631,1,0.98714,0.72615,1.07376,0.59519,0.99383,0.0008218,0.0008218,0.0008218
38,107.469,1.09745,0.70646,1.02072,0.95874,1,0.98714,0.70478,1.08767,0.59249,1.00232,0.00081685,0.00081685,0.00081685
39,110.259,1.10125,0.66924,1.03406,0.95874,1,0.98714,0.70478,1.08767,0.59249,1.00232,0.0008119,0.0008119,0.0008119
40,113.021,1.10153,0.70376,0.98762,0.95635,0.9994,0.97131,0.71806,1.04215,0.60797,1.01763,0.00080695,0.00080695,0.00080695
41,115.823,1.06734,0.67724,0.99565,0.93532,0.99049,0.97131,0.72604,1.02443,0.60764,1.04099,0.000802,0.000802,0.000802
42,118.634,1.13644,0.72243,1.06237,0.95278,1,0.97131,0.72199,0.99998,0.60199,0.98655,0.00079705,0.00079705,0.00079705
43,121.407,1.0902,0.6561,1.0029,0.95278,1,0.97131,0.72199,0.99998,0.60199,0.98655,0.0007921,0.0007921,0.0007921
44,124.205,1.12078,0.69363,1.06853,0.92416,1,0.9831,0.7205,1.00422,0.59458,0.99642,0.00078715,0.00078715,0.00078715
45,126.972,1.08397,0.6956,1.01455,0.92737,1,0.99119,0.70782,1.04329,0.58884,0.99828,0.0007822,0.0007822,0.0007822
46,129.761,1.10585,0.66252,1.00232,0.92659,1,0.99119,0.70994,1.05006,0.57483,0.9883,0.00077725,0.00077725,0.00077725
47,132.576,1.06354,0.66148,0.99229,0.92659,1,0.99119,0.70994,1.05006,0.57483,0.9883,0.0007723,0.0007723,0.0007723
48,135.43,1.06882,0.67674,1.0193,0.93283,1,0.99119,0.7452,0.98688,0.56728,0.98519,0.00076735,0.00076735,0.00076735
49,138.269,1.09745,0.65732,1.02744,0.93953,1,0.99119,0.73549,0.96216,0.58378,0.99004,0.0007624,0.0007624,0.0007624
50,141.151,1.05772,0.65661,1.01617,0.9227,1,0.99119,0.68198,1.08357,0.61192,1.00736,0.00075745,0.00075745,0.00075745
51,144.076,1.02352,0.68812,1.02295,0.9227,1,0.99119,0.68198,1.08357,0.61192,1.00736,0.0007525,0.0007525,0.0007525
52,147.02,1.03365,0.60862,1.0058,0.94425,1,0.99119,0.70772,1.02029,0.57033,0.99028,0.00074755,0.00074755,0.00074755
53,149.977,1.13244,0.7605,1.10391,0.97543,0.97222,0.99119,0.75531,0.97253,0.54816,0.97823,0.0007426,0.0007426,0.0007426
54,153.111,0.99358,0.70472,1.01671,0.94928,0.97222,0.99119,0.75069,0.9395,0.55399,0.97765,0.00073765,0.00073765,0.00073765
55,156.291,1.15406,0.65656,1.0886,0.94928,0.97222,0.99119,0.75069,0.9395,0.55399,0.97765,0.0007327,0.0007327,0.0007327
56,159.461,1.13172,0.60925,0.96388,0.95393,1,0.99119,0.70015,1.09169,0.57908,1.01116,0.00072775,0.00072775,0.00072775
57,162.722,1.09569,0.64222,0.98445,0.95004,1,0.99119,0.68308,1.16539,0.61029,1.04297,0.0007228,0.0007228,0.0007228
58,165.776,1.08197,0.64571,1.01476,0.95095,1,0.9831,0.71539,1.04974,0.58015,0.99551,0.00071785,0.00071785,0.00071785
59,169.082,1.06673,0.61346,1.04295,0.95095,1,0.9831,0.71539,1.04974,0.58015,0.99551,0.0007129,0.0007129,0.0007129
60,172.706,1.06392,0.62534,1.04079,0.95776,0.98371,0.98714,0.72874,1.04449,0.54131,0.98368,0.00070795,0.00070795,0.00070795
61,175.675,1.02121,0.61007,0.95821,0.95055,0.99462,0.98714,0.71133,1.06386,0.56493,0.98957,0.000703,0.000703,0.000703
62,178.643,1.03452,0.67017,1.03233,0.92254,1,0.9831,0.72243,1.01682,0.58669,0.98016,0.00069805,0.00069805,0.00069805
63,181.533,1.00803,0.62336,0.96759,0.92254,1,0.9831,0.72243,1.01682,0.58669,0.98016,0.0006931,0.0006931,0.0006931
64,184.462,1.0263,0.63919,0.99663,0.94906,1,0.98714,0.71993,1.0192,0.55951,0.96609,0.00068815,0.00068815,0.00068815
65,187.393,1.05643,0.63223,0.9739,0.95049,1,0.99119,0.73038,1.02484,0.55224,0.98368,0.0006832,0.0006832,0.0006832
66,190.367,0.99595,0.57522,0.94543,0.95114,0.99282,0.9831,0.72714,1.00203,0.55664,0.97759,0.00067825,0.00067825,0.00067825
67,193.4,1.09539,0.65643,1.08583,0.95114,0.99282,0.9831,0.72714,1.00203,0.55664,0.97759,0.0006733,0.0006733,0.0006733
68,196.345,1.11626,0.60576,1.04545,0.94359,0.9932,0.97131,0.73187,0.96046,0.50969,0.96228,0.00066835,0.00066835,0.00066835
69,199.323,0.96551,0.58495,0.99504,0.95153,0.99515,0.97131,0.74391,0.9784,0.5149,0.969,0.0006634,0.0006634,0.0006634
70,202.246,1.00141,0.59138,0.98036,0.95042,1,0.97131,0.70527,1.01431,0.53294,0.97509,0.00065845,0.00065845,0.00065845
71,205.119,0.98654,0.57498,0.96107,0.95042,1,0.97131,0.70527,1.01431,0.53294,0.97509,0.0006535,0.0006535,0.0006535
72,208.131,0.97716,0.56123,0.96489,0.94087,1,0.97524,0.72063,1.00078,0.51502,0.98226,0.00064855,0.00064855,0.00064855
73,211.124,0.9751,0.55534,0.97878,0.95302,1,0.97929,0.73094,1.00069,0.53193,0.99651,0.0006436,0.0006436,0.0006436
74,214.028,0.95365,0.58122,0.9899,0.95428,1,0.97524,0.7175,1.03295,0.53204,1.00008,0.00063865,0.00063865,0.00063865
75,217.155,0.96102,0.55884,0.94425,0.95428,1,0.97524,0.7175,1.03295,0.53204,1.00008,0.0006337,0.0006337,0.0006337
76,220.344,0.99037,0.58474,0.96442,0.95523,1,0.97524,0.70805,1.07636,0.52947,0.98786,0.00062875,0.00062875,0.00062875
77,223.353,0.94362,0.54422,0.98453,0.95968,1,0.97929,0.71957,1.0277,0.53498,0.98286,0.0006238,0.0006238,0.0006238
78,226.37,1.00537,0.57048,0.96009,0.96252,1,0.97929,0.71683,0.98761,0.54266,0.98739,0.00061885,0.00061885,0.00061885
79,229.36,0.96515,0.56799,0.94432,0.96252,1,0.97929,0.71683,0.98761,0.54266,0.98739,0.0006139,0.0006139,0.0006139
80,232.342,0.98775,0.56472,0.9755,0.96437,1,0.97929,0.71094,1.03593,0.56435,1.0096,0.00060895,0.00060895,0.00060895
81,235.336,0.99543,0.5712,0.991,0.96316,1,0.97929,0.70589,1.0362,0.54896,0.9994,0.000604,0.000604,0.000604
82,238.524,0.89523,0.55863,0.9329,0.95674,1,0.97131,0.67713,1.08552,0.55016,0.99871,0.00059905,0.00059905,0.00059905
83,241.631,0.98507,0.55373,0.95216,0.95674,1,0.97131,0.67713,1.08552,0.55016,0.99871,0.0005941,0.0005941,0.0005941
84,245.227,0.99621,0.54838,1.05069,0.95149,1,0.97524,0.67536,1.10448,0.55074,0.99294,0.00058915,0.00058915,0.00058915
85,249.036,0.93431,0.5207,0.97361,0.95172,1,0.97524,0.70183,1.05852,0.51601,0.98081,0.0005842,0.0005842,0.0005842
86,252.438,1.02852,0.54948,0.97048,0.95476,1,0.97131,0.73658,0.97252,0.50135,0.97213,0.00057925,0.00057925,0.00057925
87,255.784,1.00549,0.56758,1.04228,0.95476,1,0.97131,0.73658,0.97252,0.50135,0.97213,0.0005743,0.0005743,0.0005743
88,259.081,0.78393,1.13387,0.80578,0.95555,1,0.97131,0.72663,0.99574,0.50721,0.98989,0.00056935,0.00056935,0.00056935
89,262.477,0.96549,0.58183,0.96838,0.9325,1,0.96548,0.70121,1.03378,0.53279,1.00525,0.0005644,0.0005644,0.0005644
90,265.79,1.01482,0.65695,0.99858,0.94858,1,0.97524,0.69357,1.08852,0.54015,1.00744,0.00055945,0.00055945,0.00055945
91,269.217,0.95931,0.58421,0.98241,0.94858,1,0.97524,0.69357,1.08852,0.54015,1.00744,0.0005545,0.0005545,0.0005545
92,272.562,0.98238,0.5675,1.00351,0.95624,1,0.97131,0.68914,1.10281,0.51581,1.00346,0.00054955,0.00054955,0.00054955
93,276.142,1.05285,0.60607,0.95339,0.95603,1,0.97131,0.71442,1.07082,0.50527,0.98426,0.0005446,0.0005446,0.0005446
94,279.749,0.90609,0.59909,0.98073,0.95471,1,0.97929,0.73571,1.01077,0.4982,0.9682,0.00053965,0.00053965,0.00053965
95,283.378,0.99815,0.57138,0.99976,0.95471,1,0.97929,0.73571,1.01077,0.4982,0.9682,0.0005347,0.0005347,0.0005347
96,286.722,0.96247,0.54946,0.9701,0.96197,1,0.97929,0.75124,1.01818,0.49744,0.9829,0.00052975,0.00052975,0.00052975
97,290.011,0.94853,0.59411,0.9844,0.957,1,0.97524,0.73406,1.06627,0.51432,0.99091,0.0005248,0.0005248,0.0005248
98,293.405,0.94634,0.55223,0.93839,0.95438,1,0.97131,0.73611,1.0634,0.51648,0.97988,0.00051985,0.00051985,0.00051985
99,296.672,0.92752,0.59079,0.97467,0.95438,1,0.97131,0.73611,1.0634,0.51648,0.97988,0.0005149,0.0005149,0.0005149
100,300.056,0.89687,0.53022,0.93488,0.95975,1,0.97131,0.73039,1.0327,0.49316,0.96554,0.00050995,0.00050995,0.00050995
101,303.409,0.90839,0.56844,0.99863,0.95991,1,0.97929,0.7469,1.00854,0.48289,0.96475,0.000505,0.000505,0.000505
102,306.725,0.92462,0.54939,0.96144,0.95555,1,0.97524,0.7301,0.99315,0.48767,0.97421,0.00050005,0.00050005,0.00050005
103,310.058,0.87095,0.50142,0.91995,0.95555,1,0.97524,0.7301,0.99315,0.48767,0.97421,0.0004951,0.0004951,0.0004951
104,313.384,0.88287,0.50862,0.9258,0.94892,1,0.97524,0.74356,0.97128,0.4834,0.96496,0.00049015,0.00049015,0.00049015
105,316.604,0.87633,0.50203,0.94647,0.95556,1,0.97524,0.74632,0.97159,0.48303,0.95872,0.0004852,0.0004852,0.0004852
106,319.792,0.93097,0.50927,0.98218,0.96064,1,0.97929,0.7191,1.043,0.49221,0.97382,0.00048025,0.00048025,0.00048025
107,322.914,0.94176,0.51085,1.00524,0.96064,1,0.97929,0.7191,1.043,0.49221,0.97382,0.0004753,0.0004753,0.0004753
108,326.229,0.89337,0.50814,0.99134,0.96548,1,0.97929,0.71467,1.0553,0.47828,0.97021,0.00047035,0.00047035,0.00047035
109,329.599,0.94509,0.56852,0.95017,0.96229,1,0.97929,0.74549,0.99171,0.46926,0.96934,0.0004654,0.0004654,0.0004654
110,332.84,0.98418,0.62424,0.96956,0.95539,1,0.97524,0.73305,0.97791,0.47502,0.96568,0.00046045,0.00046045,0.00046045
111,336.128,0.97414,0.56137,1.02239,0.95539,1,0.97524,0.73305,0.97791,0.47502,0.96568,0.0004555,0.0004555,0.0004555
112,339.359,0.87751,0.50076,0.97322,0.9545,1,0.97524,0.74357,0.96695,0.47186,0.96293,0.00045055,0.00045055,0.00045055
113,342.662,0.8939,0.52249,0.96577,0.96084,1,0.97929,0.73459,1.00387,0.48237,0.96904,0.0004456,0.0004456,0.0004456
114,346.038,0.87954,0.49034,0.95647,0.95347,1,0.97929,0.70933,1.02574,0.49944,0.97576,0.00044065,0.00044065,0.00044065
115,349.392,0.85744,0.50776,0.93565,0.95347,1,0.97929,0.70933,1.02574,0.49944,0.97576,0.0004357,0.0004357,0.0004357
116,352.81,1.01786,0.55263,0.9809,0.94834,1,0.98714,0.71942,1.02023,0.50717,0.97793,0.00043075,0.00043075,0.00043075
117,356.208,0.86544,0.51105,0.96298,0.95039,1,0.98714,0.73983,0.96461,0.48958,0.96574,0.0004258,0.0004258,0.0004258
118,359.499,0.85481,0.52164,0.94847,0.95526,1,0.98714,0.74484,0.94486,0.48485,0.96377,0.00042085,0.00042085,0.00042085
119,362.752,0.87005,0.50911,0.95661,0.95526,1,0.98714,0.74484,0.94486,0.48485,0.96377,0.0004159,0.0004159,0.0004159
120,366.102,0.9429,0.53595,0.96379,0.96011,1,0.9831,0.74002,0.957,0.48915,0.96508,0.00041095,0.00041095,0.00041095
121,369.481,0.88727,0.48858,0.92294,0.96329,1,0.9831,0.75058,0.97557,0.47903,0.96384,0.000406,0.000406,0.000406
122,372.955,0.90162,0.4856,0.93534,0.96404,1,0.9831,0.7353,1.01561,0.48229,0.97169,0.00040105,0.00040105,0.00040105
123,376.399,0.84347,0.48164,0.94535,0.96404,1,0.9831,0.7353,1.01561,0.48229,0.97169,0.0003961,0.0003961,0.0003961
124,379.808,0.81355,0.49684,0.9316,0.96255,1,0.9831,0.73559,1.02416,0.486,0.97312,0.00039115,0.00039115,0.00039115
125,382.699,0.94953,0.51503,1.01747,0.96133,1,0.97929,0.71598,1.02295,0.48871,0.98039,0.0003862,0.0003862,0.0003862
126,385.619,0.81064,0.46466,0.9304,0.95679,1,0.97929,0.70915,1.08532,0.49694,0.99744,0.00038125,0.00038125,0.00038125
127,388.591,0.88865,0.5681,0.95049,0.95679,1,0.97929,0.70915,1.08532,0.49694,0.99744,0.0003763,0.0003763,0.0003763
128,391.86,0.81341,0.47321,0.92197,0.95789,0.99828,0.97929,0.72126,1.05172,0.49063,0.98969,0.00037135,0.00037135,0.00037135
129,394.819,0.78997,0.47547,0.91575,0.96381,0.99926,0.97929,0.75935,0.99939,0.48349,0.97633,0.0003664,0.0003664,0.0003664
130,397.804,0.85322,0.47456,0.94649,0.96384,1,0.9831,0.74433,0.98217,0.4778,0.9777,0.00036145,0.00036145,0.00036145
131,400.725,0.81327,0.48792,0.90619,0.96384,1,0.9831,0.74433,0.98217,0.4778,0.9777,0.0003565,0.0003565,0.0003565
132,403.605,0.89192,0.49723,0.94015,0.96462,1,0.97929,0.73306,1.02293,0.49625,0.98119,0.00035155,0.00035155,0.00035155
133,406.568,0.81597,0.45635,0.92815,0.96529,1,0.97929,0.71291,1.07078,0.50735,0.99062,0.0003466,0.0003466,0.0003466
134,409.306,0.88701,0.47739,0.96927,0.96113,1,0.9831,0.7285,1.04154,0.48287,0.99052,0.00034165,0.00034165,0.00034165
135,412.104,0.8096,0.47097,0.94568,0.96113,1,0.9831,0.7285,1.04154,0.48287,0.99052,0.0003367,0.0003367,0.0003367
136,414.731,0.8449,0.48325,0.89813,0.96226,1,0.99119,0.74005,1.03966,0.47599,0.98956,0.00033175,0.00033175,0.00033175
137,417.587,0.85297,0.48053,0.94774,0.96334,1,0.99119,0.73287,1.03541,0.46843,0.98907,0.0003268,0.0003268,0.0003268
138,420.324,0.75408,0.44873,0.93178,0.96138,1,0.9831,0.72941,1.03363,0.47401,0.99051,0.00032185,0.00032185,0.00032185
139,422.871,0.75213,0.44458,0.93014,0.96138,1,0.9831,0.72941,1.03363,0.47401,0.99051,0.0003169,0.0003169,0.0003169
140,425.235,0.80059,0.45711,0.90323,0.9649,1,0.97929,0.7254,1.07248,0.48593,0.99472,0.00031195,0.00031195,0.00031195
141,427.675,0.83466,0.47321,0.94494,0.96561,1,0.97929,0.7229,1.10873,0.5024,0.9977,0.000307,0.000307,0.000307
142,430.095,0.80636,0.46568,0.92149,0.96543,1,0.97929,0.71923,1.09496,0.50339,0.99528,0.00030205,0.00030205,0.00030205
143,432.521,0.78488,0.48049,0.89271,0.96543,1,0.97929,0.71923,1.09496,0.50339,0.99528,0.0002971,0.0002971,0.0002971
144,435.024,0.80507,0.44759,0.94046,0.96016,1,0.97524,0.73565,1.05085,0.49571,0.99755,0.00029215,0.00029215,0.00029215
145,437.557,0.78493,0.45926,0.92019,0.95712,1,0.97929,0.72803,1.03913,0.48747,1.00333,0.0002872,0.0002872,0.0002872
146,440.005,0.75606,0.45383,0.91705,0.95699,1,0.9831,0.73073,1.05863,0.49516,1.00781,0.00028225,0.00028225,0.00028225
147,442.326,0.82856,0.48958,0.92522,0.95699,1,0.9831,0.73073,1.05863,0.49516,1.00781,0.0002773,0.0002773,0.0002773
148,444.65,0.74255,0.44369,0.8891,0.95937,1,0.98714,0.73144,1.05838,0.49707,1.00626,0.00027235,0.00027235,0.00027235
149,447.087,0.81073,0.47413,0.94884,0.959,1,0.9831,0.73324,1.03895,0.49285,0.99755,0.0002674,0.0002674,0.0002674
150,449.775,0.75543,0.43437,0.92296,0.96164,1,0.9831,0.72434,1.02145,0.49107,0.99339,0.00026245,0.00026245,0.00026245
151,452.385,0.82283,0.46298,0.97849,0.96164,1,0.9831,0.72434,1.02145,0.49107,0.99339,0.0002575,0.0002575,0.0002575
152,454.667,0.81162,0.47411,0.92338,0.96562,1,0.98714,0.7363,1.0257,0.48955,0.99173,0.00025255,0.00025255,0.00025255
153,456.991,0.76072,0.45347,0.92955,0.96481,1,0.98714,0.73513,1.02868,0.48528,0.98677,0.0002476,0.0002476,0.0002476
154,459.265,0.79386,0.47237,0.90636,0.96024,1,0.97929,0.73612,1.02777,0.47524,0.98809,0.00024265,0.00024265,0.00024265
155,461.483,0.82709,0.46474,0.91506,0.96024,1,0.97929,0.73612,1.02777,0.47524,0.98809,0.0002377,0.0002377,0.0002377
156,463.811,0.76946,0.44692,0.9184,0.95858,1,0.9831,0.7447,1.03825,0.47001,0.98729,0.00023275,0.00023275,0.00023275
157,466.146,0.72051,0.44316,0.89373,0.95587,1,0.97929,0.74097,1.03711,0.48161,0.98897,0.0002278,0.0002278,0.0002278
158,468.488,0.78073,0.46012,0.92425,0.94587,1,0.9831,0.73284,1.02177,0.48472,0.9894,0.00022285,0.00022285,0.00022285
159,470.894,0.80311,0.44868,0.94498,0.94587,1,0.9831,0.73284,1.02177,0.48472,0.9894,0.0002179,0.0002179,0.0002179
160,473.462,0.78178,0.45122,0.92396,0.94232,1,0.9831,0.74485,1.02012,0.48088,0.9877,0.00021295,0.00021295,0.00021295
161,475.909,0.74348,0.43297,0.89619,0.94297,1,0.9831,0.73386,1.02277,0.47574,0.98803,0.000208,0.000208,0.000208
162,478.329,0.73723,0.44594,0.87652,0.9453,1,0.97929,0.73104,1.04635,0.4776,0.98828,0.00020305,0.00020305,0.00020305
163,480.71,0.76756,0.46335,0.90192,0.9453,1,0.97929,0.73104,1.04635,0.4776,0.98828,0.0001981,0.0001981,0.0001981
164,483.289,0.7065,0.40758,0.92609,0.9445,1,0.97929,0.73643,1.08182,0.48258,0.99557,0.00019315,0.00019315,0.00019315
165,485.605,0.73563,0.41213,0.91102,0.94704,1,0.97929,0.72946,1.10016,0.47302,0.9973,0.0001882,0.0001882,0.0001882
166,488.073,0.7499,0.41739,0.95499,0.946,1,0.97929,0.72322,1.0886,0.47481,0.99627,0.00018325,0.00018325,0.00018325
167,490.479,0.80337,0.45343,0.99606,0.946,1,0.97929,0.72322,1.0886,0.47481,0.99627,0.0001783,0.0001783,0.0001783
168,493.024,0.71689,0.41326,0.8874,0.93842,1,0.97929,0.74069,1.04434,0.46269,0.99187,0.00017335,0.00017335,0.00017335
169,495.375,0.66666,0.40539,0.90197,0.93608,1,0.97929,0.73703,1.02566,0.47778,0.9905,0.0001684,0.0001684,0.0001684
170,497.822,0.71433,0.43495,0.92486,0.96638,0.95683,0.97929,0.73354,1.03339,0.4899,0.99527,0.00016345,0.00016345,0.00016345
171,500.053,0.77014,0.43338,0.92924,0.96638,0.95683,0.97929,0.73354,1.03339,0.4899,0.99527,0.0001585,0.0001585,0.0001585
172,502.297,0.71121,0.42567,0.88963,0.96584,0.95673,0.97524,0.72771,1.0609,0.49754,0.99629,0.00015355,0.00015355,0.00015355
173,504.752,0.76507,0.44073,0.9497,0.96515,0.9573,0.97524,0.72402,1.07903,0.49309,1.00429,0.0001486,0.0001486,0.0001486
174,506.996,0.69646,0.42667,0.88691,0.96486,0.95844,0.97131,0.70613,1.08311,0.49682,1.00547,0.00014365,0.00014365,0.00014365
175,509.194,0.78067,0.63667,0.90621,0.96486,0.95844,0.97131,0.70613,1.08311,0.49682,1.00547,0.0001387,0.0001387,0.0001387
176,511.615,0.66744,0.43093,0.89913,0.92321,1,0.97131,0.72678,1.0757,0.48786,0.99942,0.00013375,0.00013375,0.00013375
177,513.867,0.72675,0.41676,0.92458,0.92337,1,0.97131,0.72245,1.05701,0.47972,0.99798,0.0001288,0.0001288,0.0001288
178,516.085,0.68789,0.43218,0.89315,0.92849,1,0.97929,0.73094,1.04737,0.47562,0.99306,0.00012385,0.00012385,0.00012385
179,518.259,0.70063,0.41276,0.94668,0.92849,1,0.97929,0.73094,1.04737,0.47562,0.99306,0.0001189,0.0001189,0.0001189
180,520.443,0.78239,0.50843,0.94153,0.93264,1,0.97929,0.72891,1.0552,0.47403,0.99494,0.00011395,0.00011395,0.00011395
181,522.661,0.71079,0.41662,0.88592,0.94124,1,0.97929,0.72736,1.07095,0.4839,0.99833,0.000109,0.000109,0.000109
182,524.809,0.66261,0.3987,0.8703,0.9389,1,0.97929,0.72667,1.07702,0.48531,0.99848,0.00010405,0.00010405,0.00010405
183,526.992,0.6248,0.40954,0.89174,0.9389,1,0.97929,0.72667,1.07702,0.48531,0.99848,9.91e-05,9.91e-05,9.91e-05
184,529.364,0.64041,0.40024,0.90384,0.93466,1,0.97929,0.72356,1.06473,0.48157,0.99701,9.415e-05,9.415e-05,9.415e-05
185,531.594,0.72592,0.42643,0.90638,0.93093,1,0.97929,0.72911,1.05164,0.48398,0.99246,8.92e-05,8.92e-05,8.92e-05
186,533.857,0.7549,0.43081,0.90423,0.92769,1,0.9831,0.73283,1.04537,0.49039,0.99264,8.425e-05,8.425e-05,8.425e-05
187,536.027,0.71148,0.42934,0.94829,0.92769,1,0.9831,0.73283,1.04537,0.49039,0.99264,7.93e-05,7.93e-05,7.93e-05
188,538.22,0.68258,0.42442,0.8853,0.92297,1,0.97929,0.72142,1.04328,0.48834,0.9928,7.435e-05,7.435e-05,7.435e-05
189,540.407,0.64411,0.40467,0.87935,0.96668,0.95666,0.97929,0.72432,1.04091,0.49036,0.99143,6.94e-05,6.94e-05,6.94e-05
190,542.591,0.66252,0.42057,0.91647,0.96614,0.95632,0.97929,0.7352,1.04463,0.48422,0.99259,6.445e-05,6.445e-05,6.445e-05
191,551.241,0.66613,0.3843,0.92655,0.96614,0.95632,0.97929,0.7352,1.04463,0.48422,0.99259,5.95e-05,5.95e-05,5.95e-05
192,553.45,0.64839,0.37177,0.89227,0.96534,0.95665,0.97524,0.72527,1.05162,0.49108,0.99271,5.455e-05,5.455e-05,5.455e-05
193,555.637,0.66148,0.41338,0.89698,0.96419,0.95674,0.97524,0.72763,1.0687,0.49225,0.99339,4.96e-05,4.96e-05,4.96e-05
194,557.801,0.66137,0.37439,0.93274,0.96434,0.95671,0.97131,0.71471,1.08309,0.49121,0.99737,4.465e-05,4.465e-05,4.465e-05
195,559.952,0.60419,0.36231,0.88188,0.96434,0.95671,0.97131,0.71471,1.08309,0.49121,0.99737,3.97e-05,3.97e-05,3.97e-05
196,562.422,0.66361,0.37833,0.92906,0.96464,0.95643,0.97131,0.714,1.08718,0.48847,0.99842,3.475e-05,3.475e-05,3.475e-05
197,564.729,0.64184,0.37209,0.91036,0.96445,0.95629,0.97131,0.7159,1.08251,0.49572,0.99855,2.98e-05,2.98e-05,2.98e-05
198,566.882,0.60438,0.36279,0.88588,0.96467,0.95618,0.97131,0.72306,1.07531,0.49326,0.9993,2.485e-05,2.485e-05,2.485e-05
199,569.116,0.58805,0.37552,0.90797,0.96467,0.95618,0.97131,0.72306,1.07531,0.49326,0.9993,1.99e-05,1.99e-05,1.99e-05
200,571.596,0.59466,0.36739,0.86277,0.96501,0.95643,0.97131,0.72674,1.07756,0.48715,1.00081,1.495e-05,1.495e-05,1.495e-05
